address,message_count,project_count,oaps_count,active_day_count,first_date,last_date,total_swapped_usd,swap_count,average_swapped_usd
0xea44a496016750858cfaca940480d7e1b96188c5,60,9,20,19,2023-03-28,2024-04-30,2625.3797075905104,24,109.3908211496046
0x7b4699280f36f39ca2eee79a85d69604382e666f,71,9,22,20,2023-04-09,2024-04-29,2.9233401461,28,0.10440500521785714
0x6f5f38a1a0b62bdee3cb03100988a11261c07061,60,8,20,19,2023-04-09,2024-04-26,4.77336389607,30,0.159112129869
0x80cb02ed44805cd65e7bfc72ed4bf95c5905db78,76,8,16,24,2023-03-28,2024-04-29,5583.726094690839,35,159.5350312768811
0xcc06c781639403b1effd10b5cd529e3ad2f4b0a0,62,8,19,19,2023-04-04,2024-04-26,12.118323617839998,23,0.5268836355582608
0xc9b1bf533870e9b210bebcd7c9c724865e5717b6,65,8,19,20,2023-04-09,2024-04-29,3.5749775773400003,28,0.12767777061928573
0xb948e1be272a2cf3f2df91123419966a239b572b,71,8,20,21,2023-03-28,2024-04-25,4011.310622060694,27,148.567060076322
0xcf5483c286779af9e8dcb037d28252ba8ea5d2be,69,9,21,20,2023-04-04,2024-04-30,9.903945798339997,20,0.49519728991699985
0xb4e5d99978580225a57669c47e541bebc9fbeb37,63,9,19,21,2023-04-09,2024-04-29,3.5343517393600004,25,0.14137406957440002
0xc0d0b2e301ec025b307c78023af6894af3565a56,68,8,21,22,2023-04-05,2024-04-26,10.534868025509999,20,0.5267434012754999
0x34f96f1363bb3d37ca99916bd3d14737cae9b60e,68,9,20,19,2023-04-05,2024-04-30,11.615656158566,30,0.3871885386188667
0x3d94e639959b836407159f5d29a2e89974b2ac2e,76,9,18,20,2023-04-09,2024-04-29,2.8843278235299996,24,0.12018032598041666
0x630eb5b9a2a37c9c8bcf36b5fbc5072e08c1b558,71,8,20,20,2023-04-09,2024-04-30,4.353589781720999,37,0.11766458869516215
0x424571324ecab7af7eedbb51386e2db023e6181b,65,8,18,20,2023-04-09,2024-04-24,2.8975935045600005,20,0.14487967522800002
0xd90faae3c0c890dfdd5846439da5dbb21316b953,62,8,18,19,2023-03-28,2024-04-25,11419.910340782142,26,439.22732079931313
0xfc2b3b2bad9510947739783c42f4392c28dc0c4f,72,9,19,22,2023-04-04,2024-04-29,9.506416729149999,30,0.3168805576383333
0x2c89ec139b9720a80d640aa306b6e60e7b518533,68,8,20,21,2023-04-04,2024-04-26,10.881642894279999,16,0.6801026808924999
0x783b7640176ca53931d666429a5bf911ea1675aa,62,8,18,19,2023-04-08,2024-04-29,3.7027034904599994,30,0.12342344968199997
0x55b3f804b51b2c700ff52e0485690cccd602609d,61,8,19,20,2023-04-09,2024-05-01,3.8020093775400006,29,0.13110377163931036
0xf9ae6f86441fbfb649463c5dcc1eb0bd4aff3d7f,65,8,18,23,2023-04-04,2024-04-26,10.467186661009999,32,0.32709958315656246
0xbfc9266e85713724c6400026dfaed4ff28e7074a,70,8,19,21,2023-03-28,2024-04-26,6354.918711085619,19,334.46940584661155
0x3c54a41d5722f037c341a1753e15abf5307ca444,67,9,19,22,2023-03-28,2024-04-29,10967.184325816243,30,365.57281086054144
0x8a37578702fb61134e15d3c8719146417a66f8f6,63,8,18,21,2023-04-08,2024-04-26,2.80034859318,17,0.16472638783411764
0xd7ecc1fc6e2554ce9efa2c62b808a9542003b3cb,66,9,20,21,2023-04-01,2024-04-29,5895.505290023371,34,173.3972144124521
0x51d0e7f24611bdcb213dc710137871750716d3ad,63,8,19,21,2023-04-09,2024-04-29,4.1847923393799995,25,0.16739169357519998
0xa7c2280e34e3f3e7be8cf1c3d8b939cac2c4ea84,66,8,16,20,2023-03-28,2024-04-26,10796.62495265804,37,291.80067439616323
0x5784dceb58d064789e1385ad712487161bccd5ae,73,8,19,21,2023-04-04,2024-04-30,11.637050397219998,32,0.3636578249131249
0xe78f9998778ab9e1e870201e5fa34f7498392718,72,9,24,21,2023-04-04,2024-04-30,10.768723184699999,24,0.44869679936249995
0xe396e454f1502481af51ddf354cb6746565528af,66,9,20,20,2023-04-09,2024-04-29,4.6154926782,29,0.15915491993793102
0xd58847d2f2e353ce5353346c06b294b47d0b03ce,68,8,18,20,2023-04-01,2024-04-29,6605.385212625241,30,220.17950708750806
0xe794b7efc580d69b85edff9ecdc5752600480340,66,9,20,20,2023-04-04,2024-04-29,11.304297887172002,34,0.3324793496227059
0x7977af80755188fe8f345b27a06593e0f63d19b2,71,8,20,20,2023-04-05,2024-04-30,11.233427797612999,31,0.3623686386326774
0x6cad97a57a2916a502836e7c02fda4c74b44cf69,69,8,18,21,2023-04-04,2024-04-26,11.16555357344,26,0.42944436820923076
0x698b1f83f6ad79101097da9242e643d745ede987,64,8,18,22,2023-04-04,2024-04-26,12.407488846589999,25,0.4962995538636
0x095eeac3ef9a498fb9ca19bbac0f38889aa26854,69,8,17,20,2023-04-04,2024-04-24,12.38257713715,31,0.39943797216612903
0x66de942f867b6cb7dbff11a71d2af016dc4d8608,73,8,19,21,2023-03-28,2024-04-26,6062.535387325429,38,159.54040492961656
0x1f9cc23ef7e7781a597803d19cf0484f04fa6d93,65,7,18,22,2023-04-01,2024-04-26,6306.373975256223,28,225.22764197343653
0xcca985f6c8a404f0a013a1bda58345fd8c04f90f,75,8,19,19,2023-04-04,2024-04-26,10.19817906107,32,0.3186930956584375
0xa30220a42476909a97d93586a64ea4c19784dd6a,65,8,20,21,2023-04-04,2024-04-26,10.297059852249003,28,0.36775213758032155
0xab12d1922c7d73e8e531e3ba0bca171aac231635,69,8,19,19,2023-04-04,2024-04-26,12.79639148869,35,0.36561118539114285
0xd2ee6420c7127db549411e74d12117cbb9c96f25,68,9,21,20,2023-04-05,2024-04-29,11.03644747112,28,0.3941588382542857
0xe2aaa6109f1dfcd6282e68592ca61aa3ffcaf517,63,9,20,21,2023-04-05,2024-04-29,9.105030237380001,21,0.4335728684466667
0x5dd53d5c799b4fcb8560cf008cfaf13f396104b6,64,9,19,20,2023-04-01,2024-04-29,10202.077125131898,36,283.39103125366387
0x29ae147b99b739f91fe35482e551b0932c0a80d5,58,8,19,20,2023-04-09,2024-04-30,2.8050576054899996,20,0.14025288027449997
0xed4bbe97fc6c9b5beefd6c4538d80b301482c9c5,67,9,19,21,2023-04-04,2024-04-29,9.894443751889998,26,0.3805555289188461
