address,message_count,project_count,oaps_count,active_day_count,first_date,last_date,total_swapped_usd,swap_count,average_swapped_usd
0x7073d7e1bab1541f74697d43a6cef128a299725c,94,8,20,32,2023-07-08,2024-04-18,9914.527629625,31,319.8234719233871
0x1a39a2a3523ab0a31d7b9a643dfcfcac7afd047c,112,8,21,31,2023-06-09,2024-04-18,10831.241098788758,38,285.032660494441
0x7b5cd497756f20e8a2b6ca5c1c797ed04c5827f1,118,7,19,34,2023-06-09,2024-04-18,11896.678033129723,53,224.46562326659856
0x6e8397a20e56192972125d37a37b009c164f0610,103,8,21,30,2023-07-08,2024-04-18,9311.913347042504,31,300.38430151750015
0x63d77753a2e575ed2112932cfc1db962116cc7d4,129,7,20,37,2023-06-09,2024-04-18,11307.122838559495,48,235.56505913665615
0xf2e3d55e64e573b9da18f34e990b7ba0a59bb406,106,8,21,30,2023-07-08,2024-04-18,14791.436808319422,34,435.0422590682183
0xedf59bf2556d67a6f99e26d71a3c0f4dcb58718d,100,8,23,36,2023-06-09,2024-04-18,9895.047163165758,32,309.22022384892995
0x15aa7e983b1c78709c6adfc5228263388aeefe58,125,7,19,35,2023-06-09,2024-04-18,12369.500839511365,56,220.88394356270297
0x088f9a29d670084ac1fdb125a99c43e885aa2c67,47,4,11,17,2023-07-25,2024-04-17,2529.653006518779,12,210.80441720989825
0xc3ee17fc87233e476ce4e566c3acdb5b6939f989,133,8,22,32,2023-06-09,2024-04-18,11267.096350507625,47,239.7254542661197
0x60ae0916ba4173ddfef66a2a6d82df19d2ab77b8,117,7,20,35,2023-06-09,2024-04-18,10329.93175155097,34,303.8215221044403
0xa9ff20faa4db3141f695a93215ab75ff1f26243f,106,8,22,31,2023-07-08,2024-04-18,9903.25101270529,33,300.09851553652396
0x580e2791938cb1069d029fd9c095cdadc7d4a8df,56,5,14,21,2023-07-25,2024-04-18,1811.562986048129,14,129.39735614629492
0x809b7f58fb2d1b4410fca24a8c6974c93b1a1106,99,8,21,31,2023-07-08,2024-04-18,9742.164182323912,29,335.93669594220387
0x53787877d6f23ae12cb865bf391a8e4cbdf13ea8,116,8,22,32,2023-07-08,2024-04-18,9776.672219552778,31,315.37652321137995
0x6e7b8eb267beaca74e65a04b7e9ef165e85f1542,98,8,22,30,2023-07-08,2024-04-18,10071.428585134729,32,314.73214328546027
0x1534dd09d861baa8e8d0920f0a0bd32cb04d6a84,58,5,13,19,2023-07-25,2024-04-18,2714.438309947078,13,208.802946919006
0x17eb199699e2035db69a03dfdd0be96955effee2,105,8,21,28,2023-07-08,2024-04-18,9835.71610133484,31,317.28116455918837
0x7d02a7796976ac27d407353198755fb54dc80685,99,8,20,27,2023-07-08,2024-04-18,9714.211071586265,31,313.3616474705247
0xbb9b3ee10cf39b1f0b33c3fe2ef2ab014a2bb3c1,96,7,21,36,2023-06-09,2024-04-18,9585.984981459,27,355.0364807947778
0x648c73be3655fb34d6486ef15ce20968f37b196d,92,8,20,28,2023-07-08,2024-04-18,9792.879973635001,30,326.4293324545
0x47841ca054f96f4482664d9e91595d1507dac8e0,128,8,23,34,2023-06-09,2024-04-18,12942.3050494009,61,212.16893523608033
0xc29aaddf55ee052fa55a109218e4ecc9e35d5e53,133,8,20,32,2023-06-09,2024-04-18,11753.709420594041,54,217.66128556655633
0x36c5f128f47121e9b72a18d01ff868e1a27fd831,112,8,19,36,2023-06-09,2024-04-18,11337.337530789699,47,241.2199474636106
0xc59fdba78ead66d9415b99bc9192ad93e0e252b2,128,7,20,37,2023-06-09,2024-04-18,12000.701647331203,56,214.29824370234292
0x169ee29287dfe53d7c2b2aa18d0f8e9d34635ab9,53,3,12,18,2023-07-25,2024-04-18,2952.513605808271,13,227.11643121602086
0x7ff803d3bb7cf1ac103d0704deb05434eb3cf920,101,8,22,30,2023-07-08,2024-04-18,9872.491523432,30,329.0830507810667
0xd8fad4adf3f00d003353cbe8d8022ccf221b8ca6,109,8,21,26,2023-07-08,2024-04-18,9690.38025446161,33,293.64788649883667
0x666ef2e35678440266b7e528d88bac015dfb005d,111,8,22,32,2023-07-08,2024-04-18,9780.55269277288,34,287.66331449332
0x32654a14c8f078a2190690b82017ff6cfac129eb,94,8,20,32,2023-07-08,2024-04-18,6141.527500611058,31,198.1137903422922
0xb9f4cb69f0614e66ce91194f327e3f2817fbfc06,127,7,20,35,2023-06-09,2024-04-18,11913.646810196235,55,216.6117601853861
0x42e613214a1effea372d5fa605bdae239e66996b,146,8,22,33,2023-06-09,2024-04-18,15481.864216469981,44,351.86055037431777
0x021a5653cb487f70d0377ffeae5a93e3bf472e36,130,8,21,35,2023-06-09,2024-04-18,23141.760213647343,54,428.5511150675434
